-15.232638860591976	-3.807607276401214
-16.882105788767348	0.7284482618608479
-16.882105788767348	4.027397744233269
-16.469739056723512	9.388190653088444
-16.057372324679662	13.099508820757409
-15.232638860591976	18.46030172961258
-14.82027212854814	23.82109463846776
-11.521338272197411	29.18188754732293
-8.634771147890518	33.717943085585006
-6.985304219715147	35.779786512067744
-4.098737095408254	38.25399862384705
-1.6245367031452105	40.72821073562636
1.6743971532055326	41.55294810621948
7.035164669775469	45.26426627388844
