-47.273845895230664	-9.166030322054425
-43.41290027538293	-8.007772191066763
-41.86852202744384	-5.305169885428896
-41.09633290347429	-3.374739667116131
-41.09633290347429	-1.830395492465911
-39.93804921751997	-0.6721373614782493
-37.23538728362656	-0.2860513178157049
-34.91881991171792	1.644378900497074
-33.374441663778825	3.18872307514728
-32.98834710179405	5.505239337122603
-32.21615797782451	7.435669555435368
-31.443968853854955	9.366099773748132
-30.28568516790064	10.524357904735794
-29.89959060591586	12.840874166711117
-29.89959060591586	14.771304385023882
-28.741306919961545	17.859992734324308
-27.19692867202245	18.63216482164941
-27.19692867202245	19.40433690897453
