21.45252536575215	-4.5311106577101725
12.958499381209833	-7.233748538540908
9.097578479145142	-6.847657412707946
7.167118028112796	-6.461566286874984
5.622749667286911	-6.0754751610420215
2.9201050358416296	-6.0754751610420215
-0.5547237760166013	-6.847657412707946
-4.415644678081293	-8.005930790206833
-7.8904734899395095	-8.005930790206833
-12.52357857241715	-8.392021916039795
-16.770591564688303	-9.550295293538682
-19.85932828634006	-10.322477545204592
-25.65070963943711	-11.480750922703479
-28.739446361088852	-12.639024300202365
-35.6891039848053	-12.252933174369403
-42.638761608521754	-13.025115426035327
